event_id,event_label,start_jst,end_jst,lat,lon,hours,total_mm,max_mm_h,mean_mm_h,first_ts,last_ts
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,136.95,1,7.465594291687012,7.46559,7.465594291687012,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.05,1,7.495821952819824,7.49582,7.495821952819824,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.15,1,8.340296745300293,8.3403,8.340296745300293,2018-07-04 15:00:00,2018-07-04 15:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.25,2,16.279165267944336,8.95909,8.139582633972168,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.35,2,17.094407081604004,9.24676,8.547203540802002,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.45,2,18.16561985015869,9.35076,9.082809925079346,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.55,2,20.155373573303223,10.4942,10.077686786651611,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.65,2,21.641165733337402,11.0238,10.820582866668701,2018-07-04 15:00:00,2018-07-04 16:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.75,3,29.77150535583496,11.487,9.923835118611654,2018-07-04 15:00:00,2018-07-04 18:00:00
H30_7gou,平成30年7月豪雨,2018-07-05 00:00:00,2018-07-09 00:00:00,43.25,137.85,4,43.138808250427246,12.417,10.784702062606812,2018-07-04 15:00:00,2018-07-04 19:00:00
